Date,Open,High,Low,Close,Volume,Open.Interest
01-03-2018 10:24:00,10491.5,10494,10491.5,10493.05,9600,22216950
01-03-2018 10:25:00,10493.05,10496.85,10493,10494.05,18150,22220925
01-03-2018 10:26:00,10494.05,10494.35,10493,10493,7425,22220925
01-03-2018 10:27:00,10493.05,10495.5,10493,10493.45,10800,22220925
01-03-2018 10:28:00,10493.45,10496.05,10492.1,10496.05,8550,22223100
01-03-2018 10:29:00,10496.05,10498,10496,10496.85,12150,22223100
01-03-2018 10:30:00,10496.1,10496.75,10492.3,10492.3,10800,22223100
01-03-2018 10:31:00,10491.95,10493.25,10489.2,10489.55,29775,22234725
01-03-2018 10:32:00,10489.55,10492.85,10489,10489,11325,22234725
01-03-2018 10:33:00,10489,10490,10488,10490,10875,22234725
01-03-2018 10:34:00,10490.1,10490.6,10480.75,10485.05,35475,22251075
01-03-2018 10:35:00,10485.45,10490.45,10484.85,10489.2,9150,22251075
01-03-2018 10:36:00,10488.05,10491.9,10488.05,10490,9300,22251075
01-03-2018 10:37:00,10490,10492.05,10490,10491.9,6900,22257150
01-03-2018 10:38:00,10491.9,10493.75,10490.35,10490.35,7425,22257150
01-03-2018 10:39:00,10490.2,10492.45,10490,10491.7,5475,22257150
01-03-2018 10:40:00,10491.7,10495.5,10491.7,10495.3,12450,22256625
01-03-2018 10:41:00,10495.95,10497,10495,10496,12225,22256625
01-03-2018 10:42:00,10496,10496,10490.55,10492.3,26700,22256625
01-03-2018 10:43:00,10490.6,10492,10486.55,10488.6,16050,22275225
01-03-2018 10:44:00,10488.6,10491.05,10488.2,10489,13500,22275225
01-03-2018 10:45:00,10489,10489.85,10487,10489.4,16500,22275225
01-03-2018 10:46:00,10489,10489,10485.65,10486.85,13200,22280850
01-03-2018 10:47:00,10486.75,10486.75,10483.05,10484.4,19275,22280850
01-03-2018 10:48:00,10484.1,10486,10482.25,10485,13650,22280850
01-03-2018 10:49:00,10485.05,10489.8,10483.4,10489.8,22050,22297125
01-03-2018 10:50:00,10489.8,10493.7,10489.25,10490,29250,22297125
01-03-2018 10:51:00,10488.95,10491,10487.7,10489.3,19425,22297125
01-03-2018 10:52:00,10489.05,10492.65,10488.35,10492.65,24300,22330200
01-03-2018 10:53:00,10492.65,10493.3,10490.55,10492.2,41025,22330200
01-03-2018 10:54:00,10493,10493,10486.6,10486.6,37575,22330200
01-03-2018 10:55:00,10486.6,10489.05,10485,10488.5,17625,22341075
01-03-2018 10:56:00,10488.5,10488.5,10486.05,10486.15,7125,22341075
01-03-2018 10:57:00,10486.1,10489.85,10486.1,10489.85,7125,22341075
01-03-2018 10:58:00,10489.85,10489.9,10486.5,10488.95,5400,22335375
01-03-2018 10:59:00,10488.95,10490,10487.05,10490,4950,22335375
01-03-2018 11:00:00,10490,10490.8,10488.35,10488.95,7575,22335375
01-03-2018 11:01:00,10488.95,10490.2,10488.35,10489.65,7725,22343025
01-03-2018 11:02:00,10489.7,10491.1,10489.35,10489.9,16425,22343025
01-03-2018 11:03:00,10489.85,10492,10489.05,10492,15450,22343025
01-03-2018 11:04:00,10492,10497.4,10492,10492.5,29475,22353525
01-03-2018 11:05:00,10492.5,10494.5,10489.4,10492.7,26925,22353525
01-03-2018 11:06:00,10492.1,10493,10490.2,10492.05,19650,22353525
01-03-2018 11:07:00,10492.05,10494.2,10492.05,10493.75,6900,22379100
01-03-2018 11:08:00,10494,10494,10487,10489.9,27750,22379100
01-03-2018 11:09:00,10489.9,10489.9,10488.05,10488.95,8025,22379100
01-03-2018 11:10:00,10488.95,10490.5,10485.3,10488,22500,22396050
01-03-2018 11:11:00,10487.05,10488.1,10485.55,10485.55,10050,22396050
01-03-2018 11:12:00,10485.55,10487.1,10485.55,10486.55,5775,22396050
01-03-2018 11:13:00,10486.35,10486.55,10484,10485.35,10050,22401300
01-03-2018 11:14:00,10485.35,10485.9,10481.65,10481.85,25050,22401300
01-03-2018 11:15:00,10481.55,10485.95,10481.25,10483.15,14775,22401300
01-03-2018 11:16:00,10484,10484.4,10481.6,10482,9975,22407000
01-03-2018 11:17:00,10482,10483.9,10479.25,10482.35,34425,22407000
01-03-2018 11:18:00,10482.3,10483.85,10482.15,10483.6,6900,22407000
01-03-2018 11:19:00,10483.6,10485.85,10482.5,10485.85,9450,22411425
01-03-2018 11:20:00,10485.85,10486,10479.05,10480.55,21225,22411425
01-03-2018 11:21:00,10480.1,10481.5,10475,10475.95,45375,22411425
01-03-2018 11:22:00,10475,10478.2,10472.05,10478.2,30450,22407975
01-03-2018 11:23:00,10478.5,10482.85,10477.1,10481.55,15825,22407975
01-03-2018 11:24:00,10481.6,10483.05,10479.1,10480.85,18600,22407975
01-03-2018 11:25:00,10480.85,10484,10480.85,10484,6225,22416375
01-03-2018 11:26:00,10484.7,10485,10482,10482,6975,22416375
01-03-2018 11:27:00,10482,10484.05,10482,10484.05,3225,22416375
01-03-2018 11:28:00,10483.15,10483.95,10481,10482,6450,22414725
01-03-2018 11:29:00,10482,10484.5,10479,10480,30450,22414725
01-03-2018 11:30:00,10480.75,10483.3,10478,10478,17700,22414725
01-03-2018 11:31:00,10478,10480,10473.05,10474.8,33300,22457100
01-03-2018 11:32:00,10475,10475,10467,10473,95550,22457100
01-03-2018 11:33:00,10473,10477,10473,10476.95,23850,22457100
01-03-2018 11:34:00,10477,10477.75,10476,10477.6,8325,22472475
01-03-2018 11:35:00,10477,10477.3,10472.65,10473.85,11775,22472475
01-03-2018 11:36:00,10473.85,10476.5,10473,10475,10875,22472475
01-03-2018 11:37:00,10475,10475.3,10473.7,10475.05,7800,22477800
01-03-2018 11:38:00,10476,10477.95,10475.1,10477.05,6750,22477800
01-03-2018 11:39:00,10477,10478,10475,10476.45,3975,22477800
01-03-2018 11:40:00,10476.45,10478.95,10476.45,10478,9225,22473675
01-03-2018 11:41:00,10478.3,10480.8,10478.3,10479.25,8025,22473675
01-03-2018 11:42:00,10480,10480,10477.8,10479.05,4350,22473675
01-03-2018 11:43:00,10480,10480.45,10478,10480,10725,22477800
01-03-2018 11:44:00,10480,10482,10479.5,10482,6675,22477800
01-03-2018 11:45:00,10483,10484.9,10482.05,10484.1,11475,22477800
01-03-2018 11:46:00,10484.9,10485,10479.5,10479.5,16875,22484550
01-03-2018 11:47:00,10479.3,10481.35,10479,10479.2,12750,22484550
01-03-2018 11:48:00,10479.85,10480,10478.9,10478.9,5625,22484550
01-03-2018 11:49:00,10478.9,10482,10478.9,10481.2,5775,22496775
01-03-2018 11:50:00,10482,10483.95,10482,10483.95,5325,22496775
01-03-2018 11:51:00,10483.95,10484,10482.6,10482.95,4650,22496775
01-03-2018 11:52:00,10482.95,10483.45,10481.45,10481.95,6150,22494450
01-03-2018 11:53:00,10481,10481,10479.4,10479.4,4275,22494450
01-03-2018 11:54:00,10479.4,10483,10478.2,10483,8925,22494450
01-03-2018 11:55:00,10483,10483,10481.75,10481.8,3225,22491075
01-03-2018 11:56:00,10481.8,10483.95,10481.8,10483,25875,22491075
01-03-2018 11:57:00,10483,10483,10481.2,10481.8,18000,22491075
01-03-2018 11:58:00,10482,10483,10481,10482.6,18300,22517175
01-03-2018 11:59:00,10483.05,10485,10483.05,10485,13425,22517175
01-03-2018 12:00:00,10485,10488.8,10484.55,10487.25,20025,22517175
01-03-2018 12:01:00,10487.25,10488.9,10486.95,10488.2,9525,22513725
01-03-2018 12:02:00,10488,10488.45,10488,10488.35,8175,22513725
01-03-2018 12:03:00,10488.35,10488.35,10486.1,10486.1,8775,22513725
01-03-2018 12:04:00,10486.1,10486.8,10485.3,10486.3,5700,22513500
01-03-2018 12:05:00,10486.3,10486.3,10484,10484.75,9075,22513500
01-03-2018 12:06:00,10484.85,10484.85,10480.5,10481,10350,22513500
01-03-2018 12:07:00,10481,10483.25,10480.15,10480.55,9525,22521525
01-03-2018 12:08:00,10480.55,10483.9,10478.85,10483.05,11400,22521525
01-03-2018 12:09:00,10483.05,10483.95,10482.6,10483.8,6075,22521525
01-03-2018 12:10:00,10483.8,10484.6,10482,10484.6,8550,22518900
01-03-2018 12:11:00,10484.6,10487.15,10484.6,10486,11325,22518900
01-03-2018 12:12:00,10486.45,10486.75,10484.1,10484.1,4650,22518900
01-03-2018 12:13:00,10484.65,10485,10483.5,10484,3600,22511625
01-03-2018 12:14:00,10484.15,10487.3,10484,10487.3,6150,22511625
01-03-2018 12:15:00,10487.3,10494,10486.5,10492.9,31725,22511625
01-03-2018 12:16:00,10492.9,10494.7,10491,10493.7,11850,22500000
01-03-2018 12:17:00,10493.7,10493.7,10490.05,10492.75,22800,22500000
01-03-2018 12:18:00,10492.75,10494,10491,10493.05,10125,22500000
01-03-2018 12:19:00,10493.55,10493.55,10489.05,10490.9,15300,22484925
01-03-2018 12:20:00,10490.5,10491,10487,10488,9825,22484925
01-03-2018 12:21:00,10487.95,10489.25,10485.2,10486.95,15075,22484925
01-03-2018 12:22:00,10485.3,10486.6,10485.3,10485.3,3300,22498725
01-03-2018 12:23:00,10485.9,10490,10485,10487.95,5700,22498725
01-03-2018 12:24:00,10487.95,10491.5,10486.7,10490.9,11775,22498725
01-03-2018 12:25:00,10490.9,10494.9,10490.9,10493,20325,22497525
01-03-2018 12:26:00,10492.95,10494.95,10491,10492,18300,22497525
01-03-2018 12:27:00,10492,10494.95,10492,10493,15375,22497525
01-03-2018 12:28:00,10493,10498,10493,10497.6,34200,22503900
01-03-2018 12:29:00,10497.95,10498.05,10493,10493.85,9150,22503900
01-03-2018 12:30:00,10493.85,10498.5,10493,10498.2,24000,22503900
01-03-2018 12:31:00,10498.2,10498.2,10496.25,10496.65,9300,22501575
01-03-2018 12:32:00,10497,10497.75,10495.6,10495.6,5025,22501575
01-03-2018 12:33:00,10495.6,10497,10495,10497,6075,22501575
01-03-2018 12:34:00,10498,10498,10496.95,10498,13500,22499700
01-03-2018 12:35:00,10497.15,10504.5,10497.15,10502.05,45675,22499700
01-03-2018 12:36:00,10502.05,10504.5,10501.6,10504.1,20700,22499700
01-03-2018 12:37:00,10504.25,10504.9,10500,10500,20775,22492650
01-03-2018 12:38:00,10500,10503,10498.75,10502.95,17400,22492650
01-03-2018 12:39:00,10502.95,10503.95,10499.9,10499.9,8175,22492650
01-03-2018 12:40:00,10500,10500.25,10496.7,10499,15900,22500450
01-03-2018 12:41:00,10499,10499,10495,10498,9225,22500450
01-03-2018 12:42:00,10496.7,10497.65,10495,10495,5850,22500450
01-03-2018 12:43:00,10495,10496.05,10491.5,10493,11100,22497375
01-03-2018 12:44:00,10492.65,10495,10492.65,10494,3525,22497375
01-03-2018 12:45:00,10494,10496.1,10493.2,10496.1,2925,22497375
01-03-2018 12:46:00,10496.6,10498.5,10496,10498.5,5100,22500225
01-03-2018 12:47:00,10498.5,10501.5,10498.5,10501.25,7350,22500225
01-03-2018 12:48:00,10501.25,10501.4,10500,10500.95,2100,22500225
01-03-2018 12:49:00,10500.95,10501,10495,10496.3,15150,22509675
01-03-2018 12:50:00,10496.05,10497.4,10496,10497.15,6750,22509675
01-03-2018 12:51:00,10497.15,10497.15,10494,10496.85,5850,22509675
01-03-2018 12:52:00,10497,10497,10494.1,10495,4650,22509675
01-03-2018 12:53:00,10494.1,10499,10494.1,10499,6225,22512525
01-03-2018 12:54:00,10498.05,10498.95,10496.55,10498,1800,22512525
01-03-2018 12:55:00,10497.9,10499,10496.65,10498.4,6150,22515750
01-03-2018 12:56:00,10499,10504,10499,10504,16275,22515750
01-03-2018 12:57:00,10503,10504,10500.55,10502,16050,22515750
01-03-2018 12:58:00,10502,10503.05,10498,10499,8850,22527450
01-03-2018 12:59:00,10499,10499,10495.2,10498.8,3675,22527450
01-03-2018 13:00:00,10497.6,10501,10497.5,10500.6,5025,22527450
01-03-2018 13:01:00,10501,10501.35,10498.6,10499.35,3375,22530450
01-03-2018 13:02:00,10499.55,10501.9,10499.55,10501,5550,22530450
01-03-2018 13:03:00,10501,10501,10498.45,10500.95,6975,22530450
01-03-2018 13:04:00,10500,10501.25,10498.5,10500.35,5100,22530450
01-03-2018 13:05:00,10501.25,10501.95,10500,10500,12750,22530450
01-03-2018 13:06:00,10500,10501.25,10498.55,10500,2550,22530450
01-03-2018 13:07:00,10500,10500,10493.15,10494.1,22125,22518450
01-03-2018 13:08:00,10494.45,10495.6,10494.1,10495,5775,22518450
01-03-2018 13:09:00,10495,10496,10493.2,10494.8,6900,22518450
01-03-2018 13:10:00,10494.7,10495.6,10493.55,10494.2,2700,22518450
01-03-2018 13:11:00,10494.2,10496.6,10494,10495,10575,22523850
01-03-2018 13:12:00,10495,10496.75,10494.55,10496,4950,22523850
01-03-2018 13:13:00,10496.95,10496.95,10494.5,10496.35,2250,22521075
01-03-2018 13:14:00,10497,10499.6,10494.85,10499.3,9600,22521075
01-03-2018 13:15:00,10499.85,10503.65,10498.6,10503,11325,22521075
01-03-2018 13:16:00,10504,10504.1,10501.15,10503,7725,22519725
01-03-2018 13:17:00,10503,10503.55,10501.2,10501.25,6450,22519725
01-03-2018 13:18:00,10501,10502.5,10501,10501.25,3450,22519725
01-03-2018 13:19:00,10501.3,10502.95,10500,10501.05,3525,22519725
01-03-2018 13:20:00,10501.05,10509.6,10501.05,10508.05,40275,22520850
01-03-2018 13:21:00,10508.05,10509.5,10505,10505,21375,22520850
01-03-2018 13:22:00,10505.05,10509,10505,10508.95,17400,22508775
01-03-2018 13:23:00,10509,10509.9,10505.7,10505.7,14625,22508775
01-03-2018 13:24:00,10505.7,10508,10505.7,10506.55,5325,22508775
01-03-2018 13:25:00,10506.25,10508.25,10506.25,10507.2,7125,22496550
01-03-2018 13:26:00,10508,10508.25,10506,10506,18075,22496550
01-03-2018 13:27:00,10506,10506.3,10504.7,10505.05,8625,22496550
01-03-2018 13:28:00,10505,10508.5,10505,10508.5,7125,22501800
01-03-2018 13:29:00,10509.1,10512.9,10509,10511.5,40350,22501800
01-03-2018 13:30:00,10509.85,10517.95,10509.85,10512.3,89925,22501800
01-03-2018 13:31:00,10512.45,10512.45,10507.8,10512,19125,22455600
01-03-2018 13:32:00,10512.4,10517,10511,10514.45,25950,22455600
01-03-2018 13:33:00,10514.45,10516.7,10512.9,10512.95,20400,22455600
01-03-2018 13:34:00,10513.65,10516.65,10513.2,10516.45,17925,22456125
01-03-2018 13:35:00,10516.95,10526.8,10516.95,10521,200925,22456125
01-03-2018 13:36:00,10521,10522,10516.25,10518.4,14325,22456125
01-03-2018 13:37:00,10518.75,10521.25,10518.4,10518.65,21750,22414650
01-03-2018 13:38:00,10520,10520,10515.6,10516.75,9900,22414650
01-03-2018 13:39:00,10516.3,10517,10513.4,10514.95,15150,22414650
01-03-2018 13:40:00,10514.05,10517,10510.3,10512,30750,22402725
01-03-2018 13:41:00,10511.25,10512.95,10510.5,10512.65,11100,22402725
01-03-2018 13:42:00,10511.8,10511.8,10504.3,10505.95,33600,22402725
01-03-2018 13:43:00,10505,10505,10501,10502.55,28200,22413525
01-03-2018 13:44:00,10502.55,10507.95,10502.55,10505,13275,22413525
01-03-2018 13:45:00,10505,10505.95,10503.6,10505.45,10650,22413525
01-03-2018 13:46:00,10503.95,10509.35,10503.5,10506,34275,22403250
01-03-2018 13:47:00,10506,10506,10501.15,10501.2,8025,22403250
01-03-2018 13:48:00,10503.15,10505,10500,10500.95,30225,22403250
01-03-2018 13:49:00,10501.85,10502,10498,10499,22725,22400175
01-03-2018 13:50:00,10499,10500,10494.95,10494.95,28875,22400175
01-03-2018 13:51:00,10493.25,10496,10492.2,10496,26100,22400175
01-03-2018 13:52:00,10497,10500,10496.2,10500,10050,22413075
01-03-2018 13:53:00,10500,10504.3,10500,10503.5,10275,22413075
01-03-2018 13:54:00,10502.55,10504,10498.55,10500.05,13350,22413075
01-03-2018 13:55:00,10500.9,10500.9,10497.95,10498.2,21375,22417125
01-03-2018 13:56:00,10498.2,10500,10497.7,10498.15,8100,22417125
01-03-2018 13:57:00,10498,10500,10498,10499,4200,22417125
01-03-2018 13:58:00,10499.15,10500.3,10499,10499.05,5925,22425900
01-03-2018 13:59:00,10499.05,10504.05,10499.05,10502.8,6600,22425900
01-03-2018 14:00:00,10502.8,10503,10501.2,10503,3750,22425900
01-03-2018 14:01:00,10503,10503.9,10496.85,10497.1,24300,22435725
01-03-2018 14:02:00,10497.1,10498.45,10495.8,10496,10350,22435725
01-03-2018 14:03:00,10496,10501.1,10495.65,10499.55,24675,22435725
01-03-2018 14:04:00,10499.55,10499.55,10495.1,10495.35,13350,22449000
01-03-2018 14:05:00,10495.35,10497.5,10495,10495.05,18750,22449000
01-03-2018 14:06:00,10495.05,10497,10495,10497,9075,22449000
01-03-2018 14:07:00,10497,10500,10496.9,10498.7,11700,22453800
01-03-2018 14:08:00,10498.7,10499.45,10498,10498.95,4500,22453800
01-03-2018 14:09:00,10498.95,10503.7,10498,10501.45,13650,22453800
01-03-2018 14:10:00,10501.45,10502,10497.05,10501,8850,22461450
01-03-2018 14:11:00,10500.7,10501.9,10497,10497,6900,22461450
01-03-2018 14:12:00,10496.25,10496.25,10493,10494,20850,22461450
01-03-2018 14:13:00,10493.9,10494.2,10479.95,10486.75,197400,22503450
01-03-2018 14:14:00,10485.7,10490,10483.95,10488.45,23475,22503450
01-03-2018 14:15:00,10488.45,10493.45,10484.05,10491.5,26550,22503450
01-03-2018 14:16:00,10491.25,10495,10491.25,10493,8175,22507050
01-03-2018 14:17:00,10493,10493.15,10490.5,10490.5,5925,22507050
01-03-2018 14:18:00,10490.5,10493,10490.5,10492.5,12375,22507050
01-03-2018 14:19:00,10492.5,10496,10492.5,10496,3150,22512075
01-03-2018 14:20:00,10496.35,10497.3,10494,10495.2,14025,22512075
01-03-2018 14:21:00,10495.35,10495.4,10494,10495,3975,22512075
01-03-2018 14:22:00,10495,10496,10494.1,10494.15,7575,22513725
01-03-2018 14:23:00,10494.15,10494.95,10492,10492,6150,22513725
01-03-2018 14:24:00,10492,10494.85,10492,10493.45,2625,22513725
01-03-2018 14:25:00,10493.45,10499.4,10493.45,10499,10125,22508775
01-03-2018 14:26:00,10499.4,10504.45,10499.4,10503,30150,22508775
01-03-2018 14:27:00,10503,10504.8,10502.35,10504.45,7875,22508775
01-03-2018 14:28:00,10504.45,10509,10504.45,10507.9,37950,22491825
01-03-2018 14:29:00,10507.9,10507.9,10498.05,10499.6,15675,22491825
01-03-2018 14:30:00,10499.6,10503.65,10499,10500.1,17325,22491825
01-03-2018 14:31:00,10498.95,10500,10497,10497,10725,22493925
01-03-2018 14:32:00,10497,10499.6,10496,10498,8550,22493925
01-03-2018 14:33:00,10498,10498,10491.15,10491.15,12375,22493925
01-03-2018 14:34:00,10492.3,10492.3,10484,10484.95,42375,22494000
01-03-2018 14:35:00,10483.95,10492.8,10483.4,10490.45,32100,22494000
01-03-2018 14:36:00,10489.95,10491.4,10486,10487.05,17100,22494000
01-03-2018 14:37:00,10487,10491,10486,10486,17625,22485975
01-03-2018 14:38:00,10486,10489.55,10486,10488.9,14025,22485975
01-03-2018 14:39:00,10488.9,10488.95,10487.1,10487.5,11025,22485975
01-03-2018 14:40:00,10487,10487.95,10483.35,10483.35,29850,22491150
01-03-2018 14:41:00,10483.95,10485.1,10483.4,10483.75,32550,22491150
01-03-2018 14:42:00,10483.75,10484.3,10475,10475.3,106125,22491150
01-03-2018 14:43:00,10475.05,10482.25,10475.05,10479.45,41775,22503300
01-03-2018 14:44:00,10477.55,10484.95,10477.55,10480.5,39525,22503300
01-03-2018 14:45:00,10480.5,10480.5,10475.55,10477.35,33000,22503300
01-03-2018 14:46:00,10477.35,10480,10477.05,10477.05,16875,22517250
01-03-2018 14:47:00,10478.35,10481.05,10475,10481,23850,22517250
01-03-2018 14:48:00,10481.4,10483.45,10475.3,10478.2,27750,22517250
01-03-2018 14:49:00,10476.7,10481,10476.4,10480,14925,22530300
01-03-2018 14:50:00,10480,10484.95,10478,10478.95,14325,22530300
01-03-2018 14:51:00,10480,10482,10478.25,10479.9,10125,22530300
01-03-2018 14:52:00,10479.9,10482,10478.65,10480,8475,22530750
01-03-2018 14:53:00,10479.45,10482,10478.25,10481.3,26700,22530750
01-03-2018 14:54:00,10481.3,10484.9,10480,10483.4,23250,22530750
01-03-2018 14:55:00,10483.4,10487,10481.15,10487,19425,22520475
01-03-2018 14:56:00,10486.55,10488.6,10484.05,10486,35625,22520475
01-03-2018 14:57:00,10486.95,10489.9,10486.95,10488.7,15750,22520475
01-03-2018 14:58:00,10489,10489.5,10484.05,10487,12000,22497975
01-03-2018 14:59:00,10487.7,10487.7,10482.3,10482.3,6450,22497975
01-03-2018 15:00:00,10482.35,10482.4,10472.6,10472.6,74175,22497975
01-03-2018 15:01:00,10471,10477,10470,10477,53625,22514025
01-03-2018 15:02:00,10476.95,10480,10473,10473.9,32925,22514025
01-03-2018 15:03:00,10473.9,10473.9,10454.4,10465.5,243750,22514025
01-03-2018 15:04:00,10466.15,10467.85,10458.95,10459.55,74625,22549575
01-03-2018 15:05:00,10459.85,10459.85,10452.45,10459.45,126300,22549575
01-03-2018 15:06:00,10459.45,10462,10457.5,10461.2,58125,22549575
01-03-2018 15:07:00,10460.95,10466.35,10457.25,10465.05,50250,22584675
01-03-2018 15:08:00,10465.35,10466.65,10460,10464.4,45975,22584675
01-03-2018 15:09:00,10464.05,10464.05,10455.2,10457,43500,22584675
01-03-2018 15:10:00,10456.95,10458.05,10454.2,10454.6,68025,22632075
01-03-2018 15:11:00,10454.25,10459.3,10452.4,10453.25,49125,22632075
01-03-2018 15:12:00,10452.4,10457.35,10451.1,10452,65700,22632075
01-03-2018 15:13:00,10453.9,10453.9,10451.5,10453,37500,22645500
01-03-2018 15:14:00,10452.6,10458.9,10452.6,10458,49575,22645500
01-03-2018 15:15:00,10458,10464.6,10457.9,10461.95,114150,22645500
01-03-2018 15:16:00,10462.8,10462.9,10458.6,10459,57225,22675200
01-03-2018 15:17:00,10459.8,10460.05,10453,10453,55650,22675200
01-03-2018 15:18:00,10452.75,10458,10452.75,10458,30075,22675200
01-03-2018 15:19:00,10458.15,10459.95,10455,10455.2,45750,22607700
01-03-2018 15:20:00,10456.95,10457.9,10453.5,10454.15,45975,22607700
01-03-2018 15:21:00,10454.5,10456.75,10453.6,10454.65,35400,22607700
01-03-2018 15:22:00,10454.5,10455.45,10450.2,10450.2,87075,22608750
01-03-2018 15:23:00,10450,10450.2,10447.95,10450,80025,22608750
01-03-2018 15:24:00,10449.5,10452.7,10449.1,10452,55650,22608750
01-03-2018 15:25:00,10452.2,10452.5,10450,10450.9,46050,22572450
01-03-2018 15:26:00,10451.3,10451.5,10446.25,10446.75,64350,22572450
01-03-2018 15:27:00,10446.25,10447,10443,10443.6,103950,22572450
01-03-2018 15:28:00,10443.3,10447,10443.3,10447,77850,22601625
01-03-2018 15:29:00,10447,10447.9,10439.2,10442,128625,22601625
01-03-2018 15:30:00,10442.05,10442.05,10442.05,10442.05,1500,22601625
28-02-2018 09:15:00,10495,10495,10481.1,10491.9,321000,21129450
28-02-2018 09:16:00,10491.9,10494.6,10487.1,10491,182175,21129450
28-02-2018 09:17:00,10491.5,10491.5,10486.6,10488,102300,21090825
28-02-2018 09:18:00,10488.35,10488.9,10482,10482.5,91650,21090825
28-02-2018 09:19:00,10484.45,10492.4,10484,10492.25,55875,21090825
28-02-2018 09:20:00,10492.25,10492.25,10480.55,10482,107025,21100725
28-02-2018 09:21:00,10480.55,10488.05,10480,10484.05,72375,21100725
28-02-2018 09:22:00,10485.95,10489.45,10484,10488.6,43350,21100725
28-02-2018 09:23:00,10488.3,10491.8,10486.95,10486.95,48150,21115800
28-02-2018 09:24:00,10486,10487.75,10482,10482,32775,21115800
28-02-2018 09:25:00,10482.5,10483.5,10478,10478.45,109950,21115800
28-02-2018 09:26:00,10478.15,10483.5,10478.15,10482.55,64350,21168075
28-02-2018 09:27:00,10482.55,10487.3,10482.55,10487.3,41475,21168075
28-02-2018 09:28:00,10487.3,10489.8,10487.3,10489.1,26625,21168075
28-02-2018 09:29:00,10489.1,10500,10489,10497.95,105600,21155625
28-02-2018 09:30:00,10498.4,10499.8,10496,10497.4,41250,21155625
28-02-2018 09:31:00,10496.5,10496.85,10491.1,10491.8,21675,21155625
28-02-2018 09:32:00,10492,10498,10491.3,10496.9,26025,21155100
28-02-2018 09:33:00,10496.9,10504,10493.5,10501.5,53025,21155100
28-02-2018 09:34:00,10501.8,10506.4,10500.15,10501.9,66075,21155100
28-02-2018 09:35:00,10501.85,10504,10497.85,10497.85,44775,21166125
28-02-2018 09:36:00,10497.8,10499.95,10497.8,10499.9,25050,21166125
28-02-2018 09:37:00,10499.05,10499.95,10496.35,10497.5,29100,21166125
28-02-2018 09:38:00,10498.15,10501,10496.7,10501,27825,21188550
28-02-2018 09:39:00,10500.8,10505,10500.8,10501.25,28875,21188550
28-02-2018 09:40:00,10500,10501.05,10496.8,10498.4,34125,21188550
28-02-2018 09:41:00,10497.95,10500.85,10496.85,10499.85,46725,21210375
28-02-2018 09:42:00,10498.3,10500.5,10497.05,10500.25,46800,21210375
28-02-2018 09:43:00,10500.45,10501,10498.15,10499.3,43500,21210375
28-02-2018 09:44:00,10499.35,10500.5,10497.25,10499.85,43800,21297825
28-02-2018 09:45:00,10499.85,10507,10499.85,10505.8,48900,21297825
28-02-2018 09:46:00,10506,10506.9,10503.5,10505.9,40725,21297825
28-02-2018 09:47:00,10505.95,10505.95,10500,10501.45,27300,21355800
28-02-2018 09:48:00,10501.45,10501.45,10491.15,10492.05,69075,21355800
28-02-2018 09:49:00,10493,10497,10492.05,10495,41550,21355800
28-02-2018 09:50:00,10495,10495.9,10491.25,10494.05,48750,21440625
28-02-2018 09:51:00,10494.05,10497,10494.05,10496.5,15825,21440625
28-02-2018 09:52:00,10496.5,10501.9,10495.9,10499,24600,21440625
28-02-2018 09:53:00,10499,10501.15,10498.5,10500.5,19500,21465150
28-02-2018 09:54:00,10501.25,10501.75,10500.1,10501.25,10275,21465150
28-02-2018 09:55:00,10501.8,10502.25,10501,10501.7,12375,21465150
28-02-2018 09:56:00,10501.7,10501.75,10498,10498.95,18525,21484425
28-02-2018 09:57:00,10498.1,10498.1,10493.8,10493.8,25200,21484425
28-02-2018 09:58:00,10493.8,10495.9,10492,10495.65,10050,21484425
28-02-2018 09:59:00,10495.5,10495.65,10491.95,10492,12300,21510150
28-02-2018 10:00:00,10491.9,10493,10490,10490.7,36375,21510150
28-02-2018 10:01:00,10490,10495,10490,10493,16950,21510150
28-02-2018 10:02:00,10492.75,10494.9,10490,10492.05,22950,21527625
28-02-2018 10:03:00,10493.05,10494.85,10492.45,10493,4350,21527625
28-02-2018 10:04:00,10493,10494.5,10492.5,10492.85,6525,21527625
28-02-2018 10:05:00,10492.85,10494.45,10492.05,10494,6300,21526575
28-02-2018 10:06:00,10493.7,10495,10493.45,10494.85,4725,21526575
28-02-2018 10:07:00,10495,10497,10493.9,10496.1,13950,21526575
28-02-2018 10:08:00,10496,10502,10496,10501,47100,21548100
28-02-2018 10:09:00,10500.7,10501.95,10497.65,10498.5,13200,21548100
28-02-2018 10:10:00,10498.15,10500.05,10497.75,10499.55,6150,21548100
28-02-2018 10:11:00,10499.55,10503.6,10499.55,10503.3,8700,21562050
28-02-2018 10:12:00,10503.3,10504,10501,10502,10875,21562050
28-02-2018 10:13:00,10502,10502,10499,10501,9600,21562050
28-02-2018 10:14:00,10501,10505,10500,10505,21375,21576075
28-02-2018 10:15:00,10505,10505,10502,10502,16425,21576075
28-02-2018 10:16:00,10502,10506,10501.5,10506,13650,21576075
28-02-2018 10:17:00,10506.25,10510,10505.75,10509,48975,21589575
28-02-2018 10:18:00,10507.8,10514.7,10507.8,10510.4,57600,21589575
28-02-2018 10:19:00,10510,10511,10508.75,10510,24750,21589575
